date,weighted_tavg,weighted_prcp
2017-02-13,1.5393991914802267,0.24197954055143986
2017-02-14,1.292887512281079,0.1274928662709381
2017-02-15,1.913510887759773,0.0575600241250254
2017-02-16,4.230351201241127,0.02912468947853075
2017-02-17,4.932927901207486,0.02553481675641788
2017-02-18,4.316864357763952,0.03046997003742685
2017-02-19,5.1985110427128065,0.1840915115438772
2017-02-20,5.562975448313663,0.14414679014635515
2017-02-21,5.343601031885369,0.28315931571256553
2017-02-22,5.0412504581095705,0.2748835974089124
2017-02-23,2.9168501004033986,0.1603734708256291
2017-02-24,-0.8309816276563873,0.11906910461845101
2017-02-25,-1.8977726945247158,0.1386721128904214
2017-02-26,-1.115724259934337,0.10585011356063292
2017-02-27,0.003286007581542988,0.10090889178550258
2017-02-28,1.0704177888922357,0.14465175923339643
2017-03-01,0.15191283353960414,0.17073087713743557
2017-03-02,-0.8107724347056967,0.014873313722686958
2017-03-03,1.7129448612648857,0.006209558914965694
2017-03-04,4.187621475756881,0.10224887621903996
2017-03-05,5.360253367900079,0.1324325256685102
2017-03-06,4.278267078823047,0.19061569109144716
2017-03-07,0.997867968208312,0.27842313632242094
2017-03-08,1.818969735225682,0.09635958498152347
2017-03-09,1.8594264291561333,0.19300147243618823
2017-03-10,-1.7825355474644802,0.23630899969912694
2017-03-11,-1.994907294193093,0.09423041055336197
2017-03-12,-1.3357548509487154,0.31357523731841724
2017-03-13,-1.8880754120618417,0.08170480153903598
2017-03-14,0.3936852723647119,0.31026065436972317
2017-03-15,2.746175020714877,0.03940213526393668
2017-03-16,5.810149878769604,0.07262943208792595
2017-03-17,5.802333644274488,0.026164792703661073
2017-03-18,6.179575561655217,0.03917062755202103
2017-03-19,8.311419245453742,0.03796560701068631
2017-03-20,7.047429933953599,0.0885628187336779
2017-03-21,4.524328478284645,0.0692957907385179
2017-03-22,4.710185645178986,0.043599962167786374
2017-03-23,7.039607702509946,0.11652557901130582
2017-03-24,5.94103542296143,0.24943145653353913
2017-03-25,5.471133877160659,0.1086915868033868
2017-03-26,5.625029408344923,0.21591700284200674
2017-03-27,5.917326063600613,0.1291088009542977
2017-03-28,5.549434394682771,1.4866843925094442
2017-03-29,5.590276058639965,1.1873951356713166
2017-03-30,6.1102101931887844,0.19929867646402186
2017-03-31,4.926759887634479,0.3836951047424914
2017-04-01,5.217723276985325,0.8090276627091886
2017-04-02,6.001309681905581,0.2581021447780043
2017-04-03,6.166156988234013,0.4236655748096977
2017-04-04,4.951376186297382,0.8976295162374193
2017-04-05,5.025539363398739,0.09293404503119661
2017-04-06,6.201462141195873,0.1794242738337041
2017-04-07,8.294063302142403,0.15548302556486138
2017-04-08,9.637432642968292,0.11562373612067847
2017-04-09,7.822476928552139,0.4518766870778907
2017-04-10,5.603572187541802,0.0885770294683794
2017-04-11,6.411887618295511,0.08639704152439338
2017-04-12,8.083019412844665,0.22006666198159244
2017-04-13,9.00761534686435,0.2735343786831227
2017-04-14,10.447487898517846,0.19145654238123455
2017-04-15,9.36994506694521,0.23833265978110346
2017-04-16,7.532896746127537,0.20383663318210055
2017-04-17,6.798458118012501,0.3334122810334897
2017-04-18,8.691475667928014,0.19324418491628428
2017-04-19,8.816845077152726,0.6442317886387334
2017-04-20,8.266939064393426,0.3717425909013946
2017-04-21,7.047379832665647,1.0020230053349528
2017-04-22,6.305352998455538,0.08887478237771387
2017-04-23,5.594445314265341,0.26526509124279823
2017-04-24,6.848843160679547,0.28475956476628583
2017-04-25,6.15022146929158,0.4618523140477301
2017-04-26,5.033915272759503,0.336579859468932
2017-04-27,5.409395854481365,0.40566639137880495
2017-04-28,6.331388084201623,0.4058029722277643
2017-04-29,5.370468218688926,1.642145155178748
2017-04-30,5.597789773920475,0.8488468968430479
2017-05-01,6.725523256642604,0.18291655453403546
2017-05-02,7.631579792508769,0.3824898264275002
2017-05-03,7.625274903537634,0.5286961944065296
2017-05-04,9.19041442808078,0.13577407856527843
2017-05-05,11.189075151466238,0.25240958124025664
2017-05-06,11.972643426026464,0.06329256000974633
2017-05-07,11.936658145963952,0.21977858116301488
2017-05-08,10.881386939192895,0.2519237837864791
2017-05-09,10.178395555127517,0.7017454862283702
2017-05-10,10.189595987723063,0.8722353588605173
2017-05-11,10.117398490230162,0.9468442828416673
2017-05-12,10.961439247134484,0.19309340982516693
2017-05-13,11.318121689053045,0.5619049602348347
2017-05-14,11.82815401385765,0.1543332730279116
2017-05-15,12.034353464462402,0.6747802851953797
2017-05-16,11.113734146148039,1.010947773939091
2017-05-17,9.566544991314172,0.6433808426052589
2017-05-18,8.742094406825498,0.8969317639304727
2017-05-19,8.320826192363391,0.9926503258297139
2017-05-20,8.30402450811238,0.2284538651063603
2017-05-21,9.258279263433343,0.2642066329621428
2017-05-22,9.671488464406822,0.38078944115957863
2017-05-23,9.508960185611272,0.09413215153498182
2017-05-24,10.264437493109579,0.4634280796724105
2017-05-25,11.108554269551966,0.5200417327813339
2017-05-26,11.626197242128535,0.29243394699216857
2017-05-27,12.293410605315769,0.6120459717073101
2017-05-28,11.94477546403677,0.1359115020397166
2017-05-29,11.49215366852334,0.12712781584341867
2017-05-30,11.694099982996729,0.10160647963892529
2017-05-31,12.357398844519622,0.3076887492967886
2017-06-01,14.05072811786647,0.2207074194408063
2017-06-02,14.364910995830774,0.22657168273358216
2017-06-03,14.041829137084981,0.3205972339193175
2017-06-04,14.611977782392177,0.37517645847597564
2017-06-05,15.013767389232697,0.4063746076377505
2017-06-06,14.197855256453566,0.47736559565013537
2017-06-07,13.676633470947014,0.4123096953220163
2017-06-08,14.292147754642897,0.4478359439348646
2017-06-09,15.245070338240236,0.24704056052563542
2017-06-10,14.568931882994086,0.27932884077539566
2017-06-11,15.054333996924836,0.08172425363752636
2017-06-12,15.097546030654817,0.30442910867712314
2017-06-13,14.692056812809119,1.5930432370615097
2017-06-14,14.031359515646463,0.8963172376140818
2017-06-15,14.485929669120717,0.15018352672106328
2017-06-16,14.764594160554003,0.11769072594466251
2017-06-17,13.835571245748554,0.30213535809830255
2017-06-18,13.322514150511008,0.27357703012148027
2017-06-19,13.69931339214007,0.1361259740310151
2017-06-20,15.069872580928944,0.038443582199233675
2017-06-21,16.145609899163365,0.2831253356347588
2017-06-22,14.715351215652808,0.16722166952627854
2017-06-23,12.896124506290091,0.4065821884928777
2017-06-24,11.495073594987666,0.2814987606707291
2017-06-25,12.27428926625989,0.39038525036169885
2017-06-26,13.409527617873795,0.08108854266218296
2017-06-27,15.277026436564018,0.11303286794000518
