date,close,high,low,open,volume,weighted_tavg,weighted_prcp,Fed_Rate,CPI,GDP,gk_vol_1d,gk_vol_21d
2007-10-05,890.0,912.25,888.0,907.25,41717,18.72813998819954,3.5320778647109163,4.77,208.936,14715.058,0.014852331772052507,0.020178127663689586
2007-10-08,860.0,889.0,860.0,886.5,20495,15.91815251570162,5.831411925621982,4.77,208.936,14715.058,0.013934084748255153,0.01992391918925575
2007-10-09,845.5,876.25,835.0,845.75,59866,15.226505305595488,0.1141975586034608,4.91,208.936,14715.058,0.03409599128602922,0.02057563573827796
2007-10-10,853.0,858.5,841.0,845.0,41844,12.994140500410262,0.1365182069527743,4.52,208.936,14715.058,0.013333334374992846,0.020585922666508875
2007-10-11,883.0,883.0,852.0,853.0,34455,12.333207738628708,0.2011513025998164,4.75,208.936,14715.058,0.013307439075127582,0.01994761463723435
2007-10-12,857.5,890.0,853.0,886.0,45819,12.717108612217311,0.3512666516448492,4.75,208.936,14715.058,0.02210324057892626,0.02001731250930567
2007-10-15,833.5,863.0,827.5,856.0,42938,13.044295735244129,3.2131549425739685,4.81,208.936,14715.058,0.024660776500342787,0.020528544061402268
2007-10-16,828.5,836.0,815.5,832.0,43414,12.593342378956056,1.2987696486738578,4.68,208.936,14715.058,0.01735885214034446,0.020847072077411093
2007-10-17,820.5,837.5,818.25,830.75,36083,14.26357782735738,11.65266285939933,4.7,208.936,14715.058,0.014519599606349727,0.020313651103635238
2007-10-18,825.5,831.75,818.5,824.0,29559,14.10676642971212,5.945616356917908,4.69,208.936,14715.058,0.011298682243060961,0.019713969208558304
2007-10-19,855.5,855.5,824.25,827.0,38799,13.34637385458036,0.6369376047138282,4.77,208.936,14715.058,0.01577745397375228,0.019568836072036872
2007-10-22,871.0,874.25,837.25,855.25,38122,9.71580664068425,4.681701123355201,4.71,208.936,14715.058,0.028396709757383263,0.020112295461428658
2007-10-23,841.0,878.0,841.0,873.25,45106,10.665537077647716,3.1985419097699967,4.67,208.936,14715.058,0.01948994121743187,0.020060580122455512
2007-10-24,811.0,840.5,811.0,838.0,31782,11.034281357243955,1.0203182597284868,4.74,208.936,14715.058,0.01496499527108842,0.019579302271077074
2007-10-25,802.0,814.75,790.25,804.25,41556,10.275542253759436,0.3774051983764821,4.86,208.936,14715.058,0.02151902816776489,0.019908401575690033
2007-10-26,800.0,810.0,795.5,799.75,27166,8.934594602167437,0.7673610578101209,4.8,208.936,14715.058,0.01277127526591072,0.019761528190368662
2007-10-29,828.5,830.0,798.5,800.0,36410,10.981393234212137,0.0122591297021013,4.84,208.936,14715.058,0.016587273947320756,0.01914247555858517
2007-10-30,814.0,829.0,808.75,828.5,45067,11.954215758985844,0.260140630799508,4.78,208.936,14715.058,0.013614935193049337,0.019197639646090125
2007-10-31,808.0,823.25,804.0,812.75,36813,9.689077592117458,0.0038051150291109,4.6,208.936,14715.058,0.016329153058172733,0.01916462168312036
2007-11-01,778.25,825.0,778.0,811.0,56769,8.587972964837846,0.0038207228451354,4.59,210.177,14715.058,0.03261836408064257,0.018879480045741522
2007-11-02,778.5,786.5,774.5,778.5,40844,8.377266533981405,0.0,4.28,210.177,14715.058,0.010871811054908356,0.018209774919662223
2007-11-05,785.0,792.5,773.0,778.0,34815,6.013461680075709,0.0473855952092697,4.29,210.177,14715.058,0.016713685066102987,0.018298410790807483
2007-11-06,797.0,804.0,786.25,787.25,32875,4.262339876135963,0.1042793254154158,4.22,210.177,14715.058,0.013808130773534972,0.018292412982487478
2007-11-07,787.75,811.0,786.25,799.0,42671,5.223469108112768,0.0051751769328555,4.39,210.177,14715.058,0.020065286157590012,0.017624284166847515
2007-11-08,762.0,791.5,761.75,787.25,44058,7.31470804228217,0.0,4.58,210.177,14715.058,0.01798230703552058,0.017845663817348832
2007-11-09,762.0,765.5,744.75,762.5,49684,8.004482384975674,0.0333534398923919,4.49,210.177,14715.058,0.0194274579306499,0.018137093286659422
2007-11-12,761.0,770.5,748.5,762.5,44183,11.108648231373447,0.8425680866357532,4.49,210.177,14715.058,0.02044719287527198,0.018058233872199694
2007-11-13,748.0,765.0,745.75,761.0,43481,10.878267928680252,0.8592015750287219,4.61,210.177,14715.058,0.014493712022616196,0.017574087944688902
2007-11-14,752.5,759.25,740.75,748.0,35156,8.5055853349136,0.4038025504234229,4.6,210.177,14715.058,0.017039825771090224,0.017558896212819655
2007-11-15,765.5,773.25,753.75,754.0,40901,5.067345783171956,0.236067344001757,4.54,210.177,14715.058,0.01541683899417757,0.017601621897954313
2007-11-16,749.5,770.0,745.75,767.75,35556,7.030122172441818,0.0479912568911669,4.51,210.177,14715.058,0.016983037783132517,0.017872305495100577
2007-11-19,756.25,764.0,750.25,750.75,23744,10.008882869633148,0.0844443201663764,4.51,210.177,14715.058,0.012013942071434523,0.01769309064260926
2007-11-20,773.5,774.75,749.0,757.5,33111,8.407469698928404,0.0709441548461736,4.51,210.177,14715.058,0.020062305153193717,0.017296214232885944
2007-11-21,803.5,803.5,772.0,773.75,25119,1.8318258176277773,3.4346486922814163,4.5,210.177,14715.058,0.015806414692618724,0.01712080820789484
2007-11-23,826.5,833.5,805.5,810.75,12015,-1.803072207478967,0.5491686403560206,4.56,210.177,14715.058,0.02099551007360052,0.017407975579443038
2007-11-26,814.0,841.0,811.5,825.5,12924,0.7669562957938059,2.569319700933547,4.62,210.177,14715.058,0.02369552900923997,0.017511618476656138
2007-11-27,829.0,830.75,806.25,830.5,13485,-0.6496490080459831,0.083590195188216,4.39,210.177,14715.058,0.021137427841378616,0.01791000669453556
2007-11-28,859.0,859.0,822.0,831.0,8903,1.2085766908949005,0.0931169508089337,4.53,210.177,14715.058,0.023345801539985524,0.01823184134180531
2007-11-29,869.0,892.0,859.0,869.0,12192,-1.5116107391138138,0.2211828631099894,4.55,210.177,14715.058,0.02665595324407496,0.01885284220137796
2007-11-30,867.0,888.75,845.75,864.0,9575,-2.1523623450331715,0.1820570876485085,4.66,210.177,14715.058,0.03500072374565615,0.019741964615067647
2007-12-03,855.0,866.5,845.25,865.75,3976,-0.3715791203853049,0.3765462449854856,4.52,210.036,14715.058,0.015746388046267754,0.01893853718485932
2007-12-04,875.0,873.75,855.75,857.75,3664,3.092765173356031,2.9825678476089497,4.5,210.036,14715.058,0.0079689723232697,0.018800306769067004
2007-12-05,863.75,876.0,850.25,876.0,4234,-1.099705776509288,0.1683615704221663,4.31,210.036,14715.058,0.019195637568243915,0.01891849498345467
2007-12-06,871.0,874.5,855.0,855.0,3220,-1.813792735265432,1.702189892894468,4.49,210.036,14715.058,0.011021842480284831,0.018785814588537994
2007-12-07,903.5,903.75,871.5,872.75,3082,-1.391318368533088,0.4179372932449612,4.41,210.036,14715.058,0.014035962047972294,0.018498703916651437
2007-12-10,909.0,927.0,903.5,916.25,1403,-2.050102040214844,5.2263267686074,4.46,210.036,14715.058,0.017472462749969102,0.018474425617339463
2007-12-11,894.0,911.0,890.0,910.75,1018,-0.8469294579291398,3.255411406577724,4.29,210.036,14715.058,0.011782966083974753,0.018110402196069214
2007-12-12,934.0,931.0,885.5,885.5,523,-0.8346390740818688,0.6605667413915673,4.28,210.036,14715.058,0.012527537065099884,0.017733275728918165
2007-12-13,934.0,950.5,910.75,934.0,339,-1.7284419887640712,0.96827841904461,4.3,210.036,14715.058,0.03020740797318159,0.018481546964659375
2007-12-14,939.0,948.5,926.25,937.0,49978,-4.138615889050977,0.1717287081370924,4.24,210.036,14715.058,0.01673263080837485,0.018466918633101497
2007-12-17,966.0,1009.5,965.75,984.0,66022,-2.873593625874848,0.0308546443412604,4.31,210.036,14715.058,0.02915164265312362,0.01912095690257512
2007-12-18,952.0,977.0,945.5,969.25,37540,0.1736881313643388,0.1490907314249525,4.16,210.036,14715.058,0.02030904745512408,0.0192793383155271
2007-12-19,973.5,979.0,947.0,954.5,27123,1.6183698509530389,0.1344488670112154,3.98,210.036,14715.058,0.020053158969987456,0.019662158167839144
2007-12-20,954.0,983.0,950.25,977.0,31683,2.85093291538291,0.7674491193288091,4.37,210.036,14715.058,0.01883687351600208,0.019603804280353826
2007-12-21,949.0,959.75,938.25,954.75,21390,2.3914003501801258,0.95807114829097,4.28,210.036,14715.058,0.015574341251953089,0.019592753164131654
2007-12-24,935.25,947.0,928.5,944.0,17121,-2.436191098063333,0.0414840104931105,4.0,210.036,14715.058,0.012692992678910144,0.019197395192955925
2007-12-26,941.25,952.5,934.0,939.0,14609,-2.369527621465193,3.8818321862235248,4.26,210.036,14715.058,0.013788957607052147,0.018725653697613646
2007-12-27,915.0,946.0,913.0,940.75,20921,-3.1553982053644662,0.2687330355621134,4.15,210.036,14715.058,0.01824334208912353,0.018587840090363402
2007-12-28,885.0,920.25,885.0,914.0,30279,-2.88427885517544,3.5398885691951865,4.01,210.036,14715.058,0.01900418309986132,0.018381096355119392
2007-12-31,885.0,899.5,877.25,883.0,18904,-2.4132298139528263,0.0876861845356253,3.06,210.036,14715.058,0.017655021157509505,0.017952480541473418
2008-01-02,915.0,915.0,888.25,892.5,19795,-8.337368198978623,0.0519287295324969,4.11,211.08,14706.538,0.014167562210071524,0.0169604252302551
2008-01-03,945.0,945.0,919.0,920.0,35847,-3.5625345739282306,0.0462409375082213,4.25,211.08,14706.538,0.010558715045462389,0.016713393182597708
2008-01-04,931.5,958.0,916.25,947.0,43772,0.5943081322375299,0.1564892621045328,4.18,211.08,14706.538,0.029791364744065126,0.01775255472644511
2008-01-07,903.0,934.0,902.0,926.75,37282,7.265367509755885,0.2312760443262502,4.27,211.08,14706.538,0.018636488660598544,0.0177259285879858
2008-01-08,907.5,929.75,895.5,903.75,49999,2.0466742404457587,4.151694635257352,4.27,211.08,14706.538,0.02641512386850871,0.018458941987425037
2008-01-09,889.5,916.5,889.25,912.25,41809,0.6207940096914191,0.5572540988338162,4.26,211.08,14706.538,0.01446204120001439,0.01847923147085561
2008-01-10,882.5,907.0,878.5,887.0,51394,1.1415959613581323,2.977415530676055,4.26,211.08,14706.538,0.022353050531142876,0.018711640412816265
2008-01-11,909.25,912.5,885.0,890.0,51394,0.1264689444383611,0.2305374786823605,4.23,211.08,14706.538,0.017067773982034292,0.018963297931771483
2008-01-14,917.0,939.25,902.75,912.5,51394,-4.531404075092355,0.0677173090722712,4.24,211.08,14706.538,0.027859625731623684,0.01969339739208214
2008-01-15,932.0,943.5,901.0,914.0,51394,-3.0548674581210227,1.159366045526098,4.24,211.08,14706.538,0.030253476715163697,0.019695591141700337
2008-01-16,926.5,942.75,902.0,931.75,51394,-2.960014202084922,6.363827761379278,4.22,211.08,14706.538,0.031046656629514082,0.02037721141889744
2008-01-17,940.5,956.5,927.25,928.5,51394,-7.414975926243313,0.7830677581163052,4.23,211.08,14706.538,0.02045940308965671,0.01996329524920854
2008-01-18,962.5,967.5,923.5,940.25,49162,-8.697145835532117,1.0282538009968614,4.17,211.08,14706.538,0.029527847198199342,0.020402285713164506
2008-01-22,934.0,986.5,932.5,949.75,70336,-8.136011723162849,1.786101741802589,3.68,211.08,14706.538,0.03842518403662352,0.021277144049670987
2008-01-23,905.0,951.75,904.25,935.0,56849,-8.70250496017698,0.7939027755694689,3.43,211.08,14706.538,0.029995199792928365,0.02180849292000081
2008-01-24,909.0,929.0,902.25,914.75,54230,-9.560028071371576,1.318113772708721,3.47,211.08,14706.538,0.02028446454440813,0.022032784505355812
2008-01-25,933.0,938.5,903.25,912.0,47992,-5.852353424299329,2.806255103614485,3.6,211.08,14706.538,0.023078425746283392,0.022527328937135487
2008-01-28,963.0,963.0,933.0,939.75,44258,3.3237768438104256,0.2089774288204647,3.5,211.08,14706.538,0.01643394777221239,0.022653280849762168
2008-01-29,944.0,993.0,939.25,974.5,70331,-6.121860419680601,0.7703825735451225,3.47,211.08,14706.538,0.03402658699994785,0.0234048639407538
2008-01-30,922.5,950.5,921.5,948.25,43121,-8.415247766881741,0.1927046784550374,3.26,211.08,14706.538,0.013684190786530038,0.023151530973452312
2008-01-31,929.5,942.25,909.5,923.0,45353,-4.4907591478186815,2.8027297129731914,3.22,211.08,14706.538,0.02463116256071187,0.023483728183128615
2008-02-01,943.0,957.25,933.5,934.0,65887,-2.5050066548608854,1.3231693708387184,3.12,211.693,14706.538,0.016735373334293778,0.023606004903329675
2008-02-04,973.0,973.0,948.0,948.5,37914,4.2412767898664985,1.3690820311576746,2.82,211.693,14706.538,0.009356090777993136,0.023548737081069235
2008-02-05,1003.0,1003.0,972.25,977.75,49367,-0.6627656547543217,8.8500037738146,2.71,211.693,14706.538,0.015285856073022587,0.02285799857292435
2008-02-06,1033.0,1033.0,1016.0,1017.5,48835,-3.715159226233848,2.037350908592201,2.94,211.693,14706.538,0.007027249962006536,0.02230517768251521
2008-02-07,1063.0,1063.0,1034.0,1060.0,70240,-2.114646335637538,0.0327472536233621,3.03,211.693,14706.538,0.01947976567795381,0.021974922530584022
2008-02-08,1093.0,1093.0,1079.0,1079.0,37942,0.8597537685114718,0.0680422255090109,3.05,211.693,14706.538,0.004347055914521824,0.021493256564608185
2008-02-11,1048.0,1153.0,1055.0,1153.0,113696,-4.994882776218349,0.8095602363171603,2.88,211.693,14706.538,0.020571241214773325,0.021408408501923923
2008-02-12,1007.0,1064.25,989.0,1048.0,74474,-2.832161442022855,2.423591753365555,2.91,211.693,14706.538,0.04553578311158353,0.02276402798428341
2008-02-13,991.5,1014.75,980.0,1005.25,63197,-2.5768990942520027,1.7752104963683122,3.02,211.693,14706.538,0.02310438103909344,0.022537587760829588
2008-02-14,1032.0,1044.75,1002.75,1009.5,47731,-2.062030935936969,0.1218102091766648,3.03,211.693,14706.538,0.025575008237604724,0.022314803547612495
2008-02-15,1027.5,1050.5,1011.5,1039.25,33840,-3.3039829436094674,0.8784387521558359,2.97,211.693,14706.538,0.025800784239796908,0.022065000100483106
2008-02-19,1036.0,1060.25,1018.25,1026.75,41677,-4.478457166715508,0.0184476421771542,2.94,211.693,14706.538,0.02803187449712909,0.02242559397702941
2008-02-20,1020.0,1042.0,1008.25,1042.0,38718,-7.062007107165991,0.9363350400699192,3.0,211.693,14706.538,0.01913500196406102,0.021930696584927585
2008-02-21,1029.5,1032.5,1007.75,1020.75,22590,-4.135621030636342,1.717041660684235,3.01,211.693,14706.538,0.01631565795230516,0.02087786200948385
2008-02-22,1049.5,1052.0,1015.0,1034.25,20416,-1.6564940924720908,0.6872040778458756,2.97,211.693,14706.538,0.023626616599571486,0.020574596143133523
2008-02-25,1109.5,1109.5,1051.0,1051.0,13269,2.4220808100446654,0.5006546629340847,3.0,211.693,14706.538,0.018265382152663785,0.02047844936257427
2008-02-26,1199.5,1199.5,1106.5,1199.5,19792,0.0115746341130351,0.8412889299795343,2.85,211.693,14706.538,0.05706558396542513,0.022096885468247687
2008-02-27,1280.0,1334.5,1065.25,1248.0,22235,-0.6053603365750924,0.0757081975379319,2.93,211.693,14706.538,0.15856564447096222,0.02886506150152149
2008-02-28,1169.0,1260.75,1160.0,1229.0,10902,2.4702113595840034,0.522600756575349,3.06,211.693,14706.538,0.05000592159738588,0.029625982196637583
2008-02-29,1073.0,1167.0,1077.25,1155.0,4942,3.739457326346401,0.1892404388427253,3.01,211.693,14706.538,0.033272594893550604,0.030558763344590945
2008-03-03,1093.0,1247.0,1078.0,1078.0,3397,-0.2160303465736528,2.5193034114738166,3.1,213.528,14706.538,0.10261943202291353,0.03427249046183864
2008-03-04,1077.5,1116.25,1044.25,1088.25,1425,-0.0991815106155149,1.9802299987450107,2.9,213.528,14706.538,0.0467415178128262,0.0357013544846259
2008-03-05,1096.0,1126.75,1073.25,1073.25,1075,-1.3311466074696356,0.7688723193943265,2.93,213.528,14706.538,0.03183161439126423,0.036771617513829284
2008-03-06,1114.0,1124.75,1086.5,1119.0,542,-3.1420545273263896,1.6931369913908272,2.99,213.528,14706.538,0.024306532385860093,0.03720117352872631
2008-03-07,1092.5,1110.25,1084.75,1106.25,910,-4.5143513417771945,1.0431182119480629,2.96,213.528,14706.538,0.014474786745487345,0.03755581813746349
2008-04-15,895.75,927.75,893.5,897.0,26743,11.33223869668132,0.0,2.32,214.823,14865.701,0.026584379215016943,0.0335353521350294
2008-04-16,924.5,925.5,892.5,898.25,14911,12.234528451527927,0.0,2.35,214.823,14865.701,0.01840137677498428,0.03219939089310639
2008-04-17,913.0,945.25,900.0,924.0,10833,11.932225912641671,4.919521107905185,2.37,214.823,14865.701,0.033878826945126686,0.032623095906438894
2008-04-18,870.0,918.75,863.0,913.25,12723,11.208166678042929,4.072438190344795,2.32,214.823,14865.701,0.0324046654722074,0.03256082649233792
2008-04-21,845.75,872.5,827.25,872.5,16407,12.686304478650293,1.2032805396312165,2.28,214.823,14865.701,0.03230361348370017,0.03125837220245725
2008-04-22,851.75,860.75,831.0,850.0,8594,12.89683943308464,2.92776906140284,1.99,214.823,14865.701,0.024839120498266924,0.030178846972734846
2008-04-23,817.75,853.0,808.5,852.25,10058,13.61254720714497,2.594389470280152,2.18,214.823,14865.701,0.027851521489485186,0.028437192229334968
2008-04-24,809.25,822.5,801.5,817.25,8207,13.693677900147176,3.3392185754694896,2.26,214.823,14865.701,0.01723598122536371,0.027947519859531495
2008-04-25,800.5,822.0,800.0,810.0,10394,10.54040825512081,3.923967193643057,2.28,214.823,14865.701,0.01772612471714769,0.027244372696520018
2008-04-28,826.0,826.0,800.0,805.5,9179,9.334623809269347,0.559934953837673,2.29,214.823,14865.701,0.016354684139443642,0.02632320225889496
2008-04-29,794.0,830.75,787.25,825.0,10405,11.566109366676365,0.1126090139287596,2.21,214.823,14865.701,0.02965904528512603,0.025640077291956692
2008-04-30,787.25,799.75,784.25,792.75,9537,13.897298057428076,0.040828553242342,2.37,214.823,14865.701,0.013145141805081015,0.025216319015294746
2008-05-01,776.5,794.75,764.5,792.25,3027,14.95614692635014,7.015699695826357,2.16,216.632,14865.701,0.024437152489725073,0.025391905798103173
2008-05-02,796.0,798.25,779.0,781.5,1197,12.071969363642706,8.092498465368008,1.88,216.632,14865.701,0.012937783855360997,0.025077504326988458
2008-05-05,792.5,819.5,786.0,804.25,2723,14.707664490369666,4.047403012425557,1.85,216.632,14865.701,0.02805955859128576,0.02479078060060062
2008-05-06,806.0,824.25,788.5,789.0,824,16.748881490211375,1.975829313536957,1.91,216.632,14865.701,0.028417222378218393,0.024899016085423522
2008-05-07,795.0,810.25,792.25,805.5,535,14.937998520287662,0.6955839050635211,2.01,216.632,14865.701,0.013632735765651605,0.024649997648112883
2008-05-08,809.0,824.5,793.0,793.0,386,14.489455813602133,2.5402510969627663,1.99,216.632,14865.701,0.02458783300921011,0.02356201920626347
2008-05-09,791.5,793.0,780.0,787.75,309,13.741990314533243,3.5160511139930635,1.97,216.632,14865.701,0.011309131368410533,0.022999282709608642
2008-05-12,793.5,795.25,787.75,789.75,108,13.728462107017124,0.2849685026656883,1.88,216.632,14865.701,0.006018839379961267,0.022330447700914288
2008-05-13,785.5,795.5,784.0,790.0,224,14.843359096813147,0.1435257339891732,1.93,216.632,14865.701,0.009665280746660463,0.021402381839782565
2008-05-14,761.0,761.00000001,761.0,761.0,37353,14.389636410702622,0.8309457940099709,2.03,216.632,14865.701,9.291807170429531e-12,0.02013645902046232
2008-05-15,771.5,775.5,748.25,764.75,43626,15.772974790723708,8.267983014853494,2.03,216.632,14865.701,0.024697071838107237,0.020436254023468176
2008-05-16,775.5,784.0,765.75,770.5,22353,17.183946444497224,0.6503263534330399,1.91,216.632,14865.701,0.01616218119044151,0.019592604225626024
2008-05-19,791.0,807.25,771.25,776.5,41163,18.739356150251893,0.4510292655160015,1.95,216.632,14865.701,0.030139709356981313,0.019484749172520018
2008-05-20,784.0,809.5,783.0,796.0,33432,17.96419601500097,0.2140435785909643,1.99,216.632,14865.701,0.021558777761553342,0.018973090328608267
2008-05-21,778.0,794.5,775.0,782.0,36152,16.265967398141065,0.0746231302051512,2.03,216.632,14865.701,0.017280080150504626,0.01861313602633387
2008-05-22,745.0,788.0,743.0,778.0,60066,16.13584922870486,1.7384989693548092,2.05,216.632,14865.701,0.03167277806668517,0.018795100625248157
2008-05-23,752.5,759.5,740.5,746.75,32763,17.327151067288288,1.2162547117462446,1.99,216.632,14865.701,0.017268316269413494,0.018796640389250528
2008-05-27,759.0,767.75,752.5,754.25,23734,15.963656296820076,2.264541294239665,2.23,216.632,14865.701,0.013639670359193607,0.01860204732458605
2008-05-28,759.0,766.5,743.5,756.75,30302,16.714493638061917,0.7602820823468623,2.08,216.632,14865.701,0.021463497856283705,0.0188453241682451
2008-05-29,743.5,762.5,730.75,759.75,40036,18.91667594494074,4.313821077659649,2.01,216.632,14865.701,0.02690488601945519,0.018714173727022675
2008-05-30,761.5,765.0,739.75,743.5,42560,20.54110512018764,2.6318932233212315,1.98,216.632,14865.701,0.018498785042465438,0.018969109119279078
2008-06-02,782.5,798.25,759.5,759.5,60732,19.773738437058345,0.3252007992558683,2.06,218.815,14865.701,0.029904599142592792,0.019229463721796587
2008-06-03,750.5,782.5,745.75,780.0,65896,19.87913802229172,21.098491118742032,1.95,218.815,14865.701,0.02414069495368305,0.019762935678859544
2008-06-04,753.0,764.75,747.0,752.0,54902,19.99339682868631,1.86100104197629,1.98,218.815,14865.701,0.016584998994371932,0.019216528079006506
2008-06-05,785.5,786.25,753.5,755.5,45432,20.25209881237083,12.252074602410152,1.98,218.815,14865.701,0.01786909421281694,0.018714236261606437
2008-06-06,811.0,829.75,783.25,785.0,68857,19.80026786300268,3.283273053502123,2.01,218.815,14865.701,0.03539655417009415,0.01975060856657989
2008-06-09,788.5,838.0,786.5,822.0,67880,18.569773625631388,2.7340117916022617,2.02,218.815,14865.701,0.036641874121255504,0.02032461052429634
2008-06-10,809.0,812.5,786.5,794.0,70599,18.54035601427049,0.5217693921554671,1.96,218.815,14865.701,0.019838657603521288,0.02073077844025399
2008-06-11,869.0,869.0,804.5,810.25,48017,16.543629570872312,12.250659799512592,1.95,218.815,14865.701,0.03287941611168229,0.022009853522716897
2008-06-12,851.0,883.0,837.75,883.0,94244,20.046481669702118,1.0936318340374291,2.01,218.815,14865.701,0.02927990695553674,0.022943883342187193
2008-06-13,882.0,893.0,838.0,851.0,66901,20.21509398670448,0.8544891780010002,2.02,218.815,14865.701,0.03906328928574268,0.02480403997439914
2008-06-16,876.5,913.75,874.25,883.0,52267,20.35046639208751,0.2626206327478357,2.06,218.815,14865.701,0.030908224708359962,0.02509980915869689
2008-06-17,898.25,901.5,869.0,873.5,42895,20.81515696939148,0.7164604509312041,1.87,218.815,14865.701,0.019300295115943795,0.025249243155149377
2008-06-18,904.0,913.5,885.0,898.0,42212,21.65574796036976,0.081361504719484,1.84,218.815,14865.701,0.022026779155057522,0.024862913145533964
2008-06-19,881.0,910.0,875.0,904.0,42824,21.628897993612448,1.6389807503749552,1.94,218.815,14865.701,0.022639838649806805,0.024914392235450795
2008-06-20,866.5,893.75,863.25,881.0,42944,22.23605294839348,0.7206987111692945,1.99,218.815,14865.701,0.022280270318504394,0.025152496529165062
2008-06-23,866.25,873.5,842.25,861.5,42540,22.13923371514144,0.213071007119023,1.98,218.815,14865.701,0.02553309384376474,0.024860130613787907
2008-06-24,870.0,883.25,859.75,866.0,37015,23.05366732557078,1.0621850805707964,1.93,218.815,14865.701,0.018851955597621227,0.024935542010369224
2008-06-25,901.75,911.75,866.5,869.25,47858,24.0447276446841,0.937591800369506,1.97,218.815,14865.701,0.02784084528194567,0.025611788435262187
2008-06-26,924.0,952.75,898.5,898.5,40435,23.73681762287138,6.3101923852538855,2.05,218.815,14865.701,0.03762918945547658,0.026381583273318986
2008-06-27,895.5,940.0,890.0,924.0,37102,22.913061827066272,5.481530255907046,1.99,218.815,14865.701,0.03338562754869363,0.02669019001280653
2008-06-30,843.5,903.25,839.0,886.5,12426,22.79133206890948,0.204212037155075,2.47,218.815,14865.701,0.04204029601173796,0.027811214344676646
2008-07-01,849.75,860.25,839.0,843.0,9976,23.72117804407709,0.0175426561121957,2.11,219.964,14898.999,0.016977589578434975,0.027195642460669137
2008-07-02,865.25,868.5,840.0,849.75,6028,22.7095961026374,1.6133729080253216,1.95,219.964,14898.999,0.020746376846116833,0.02703400826507075
2008-07-03,872.75,877.5,855.25,868.5,7222,21.156325415969206,3.7283376198023697,1.92,219.964,14898.999,0.017905484335401286,0.027096888519405473
2008-07-07,822.0,865.0,813.25,865.0,2490,24.268008205953706,2.08298011752194,1.99,219.964,14898.999,0.029976048296790167,0.02767341014245182
2008-07-08,823.25,827.5,801.0,822.5,2788,23.10351162964697,1.9187479177760536,1.97,219.964,14898.999,0.02300805213521325,0.027083481474124163
2008-07-09,814.0,829.0,811.0,829.0,1216,23.032693557238947,1.7585447045660307,1.99,219.964,14898.999,0.010590049228308142,0.02584291838398381
2008-07-10,806.5,818.75,803.25,818.75,871,24.26193379655875,3.5523175696732543,2.01,219.964,14898.999,0.00973976758617727,0.025362018859348374
2008-07-11,819.0,832.25,801.0,809.5,601,24.61362439424991,1.2757025781018478,1.97,219.964,14898.999,0.026072697008345164,0.025037889378237085
2008-07-14,810.0,814.0,804.0,812.25,23010,23.76115964310597,0.1757628497487882,2.06,219.964,14898.999,0.008568894302868411,0.024051650680490977
2008-07-15,811.0,828.5,805.75,818.0,31701,24.09489458096859,0.6851036681983831,2.16,219.964,14898.999,0.018949743343450474,0.02309386277847706
2008-07-16,834.0,839.0,796.5,809.5,42152,23.73774753255133,1.9047381824627403,1.95,219.964,14898.999,0.031744579635950204,0.023133689203600406
2008-07-17,809.5,842.0,807.0,833.0,44059,23.341522412163386,0.7951955063188441,2.03,219.964,14898.999,0.02418521184471597,0.02336630428592289
2008-07-18,804.0,822.0,798.25,808.25,37060,23.10840985454538,0.0784942146107594,1.96,219.964,14898.999,0.020470755284912438,0.023292207911154078
2008-07-21,791.0,803.0,786.25,797.75,30732,25.66831690819382,0.1872470831659252,1.98,219.964,14898.999,0.013938765895421089,0.022877871113326183
2008-07-22,796.75,802.5,787.0,792.25,33848,25.20301061224823,1.3545159199662402,1.97,219.964,14898.999,0.013334274027296828,0.02245187128993535
2008-07-23,783.25,801.0,775.0,796.75,36081,23.703094742584064,3.4665602125972805,2.04,219.964,14898.999,0.02077546437556173,0.022225317505735205
2008-07-24,787.75,795.0,777.5,781.0,27383,24.33260731038392,3.0458630469665406,2.06,219.964,14898.999,0.014802432268023236,0.022032483061468634
2008-07-25,811.0,822.75,781.75,790.0,33800,24.65459293351325,2.2502804161289043,2.13,219.964,14898.999,0.03225856189479003,0.022242850519223128
2008-07-28,797.75,832.0,795.0,814.25,34235,24.831423056334277,0.7710250329120818,2.0,219.964,14898.999,0.029542935095769995,0.021857790787808525
2008-07-29,792.0,801.25,777.75,798.5,33142,24.6376018749191,3.1104518232568115,2.05,219.964,14898.999,0.02042684057330687,0.021240705693742493
2008-07-30,787.75,799.0,782.25,794.5,26321,23.6632303345204,15.950120228777337,2.03,219.964,14898.999,0.014011194439936946,0.019905986571275777
2008-07-31,783.75,798.5,782.0,788.5,34638,24.18664227643546,1.9043191733807188,2.09,219.964,14898.999,0.014278953161322678,0.01977748007522281
2008-08-01,794.0,810.25,782.0,784.5,50820,25.21263256668974,0.0895927354185793,2.04,219.086,14898.999,0.023952740104935973,0.019930164039928484
2008-08-04,758.75,798.25,752.0,794.0,52230,24.936539278381645,0.1493141976625028,1.97,219.086,14898.999,0.03137794413189676,0.020571709744523506
2008-08-05,780.0,806.75,746.0,758.0,72316,24.45771344733681,3.306748707868268,1.97,219.086,14898.999,0.05242439695625523,0.021640678728307557
2008-08-06,765.75,790.0,751.0,780.0,47456,24.03990196869525,1.4042262624381676,2.01,219.086,14898.999,0.033915105551506924,0.02216006222432154
